genome_id	genome_name	taxonomy
1121903.5	Hugenholtzia roseola DSM 9546	Hugenholtzia, Bernardetiaceae, Cytophagales, Cytophagia, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
1121904.3	Flexithrix dorotheae DSM 6795	Flexithrix, Flammeovirgaceae, Cytophagales, Cytophagia, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
1121911.3	Garciella nitratireducens DSM 15102 strain DSM 15102	Garciella, Eubacteriaceae, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1121915.3	Geoalkalibacter ferrihydriticus DSM 17813	Geoalkalibacter, Geobacteraceae, Desulfuromonadales, Deltaproteobacteria, delta/epsilon subdivisions, Proteobacteria, Bacteria, cellular organisms
1121919.3	Geosporobacter subterraneus DSM 17957	Geosporobacter, Clostridiaceae, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1121920.7	Geothrix fermentans DSM 14018	Geothrix, Holophagaceae, Holophagales, Holophagae, Acidobacteria, Bacteria, cellular organisms
1121930.3	Gracilimonas tropica DSM 19535	Gracilimonas, Balneolaceae, Balneolales, Balneolia, Balneolaeota, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
1121952.3	Humibacter albus DSM 18994	Humibacter, Microbacteriaceae, Micrococcales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1122125.13	Inquilinus limosus DSM 16000	Inquilinus, Rhodospirillaceae, Rhodospirillales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1122131.7	Kaistia adipata DSM 17808	Kaistia, Kaistiaceae, Hyphomicrobiales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1122138.3	Kribbella catacumbae DSM 19601	Kribbella, Kribbellaceae, Propionibacteriales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1122152.3	Lactobacillus psittaci DSM 15354	Lactobacillus, Lactobacillaceae, Lactobacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1122158.3	Leeia oryzae DSM 17879	Leeia, Chromobacteriaceae, Neisseriales, Betaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1122176.3	Lewinella cohaerens DSM 23179	Lewinella, Lewinellaceae, Saprospirales, Saprospiria, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
1122179.3	Lewinella persica DSM 23188	Lewinella, Lewinellaceae, Saprospirales, Saprospiria, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
1122184.3	Lutispora thermophila DSM 19022	Lutispora, Clostridiaceae, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1122189.3	Malonomonas rubra DSM 5091	Malonomonas, Desulfuromonadaceae, Desulfuromonadales, Deltaproteobacteria, delta/epsilon subdivisions, Proteobacteria, Bacteria, cellular organisms
1122208.3	Marinoscillum furvescens DSM 4134	Marinoscillum, Reichenbachiellaceae, Cytophagales, Cytophagia, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
1122212.3	Marinospirillum minutulum DSM 6287	Marinospirillum, Oceanospirillaceae, Oceanospirillales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1122213.3	Maritalea myrionectae DSM 19524	Maritalea, Devosiaceae, Hyphomicrobiales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1122218.3	Meganema perideroedes DSM 15528	Neomegalonema, Neomegalonemataceae, Rhodobacterales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1122223.3	Meiothermus timidus DSM 17022	Calidithermus, Thermaceae, Thermales, Deinococci, Deinococcus-Thermus, Terrabacteria group, Bacteria, cellular organisms
1122228.3	Metascardovia criceti DSM 17774	Alloscardovia, Bifidobacteriaceae, Bifidobacteriales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1122233.4	Methermicoccus shengliensis DSM 18856	Methermicoccus, Methermicoccaceae, Methanosarcinales, Methanomicrobia, Stenosarchaea group, Euryarchaeota, Archaea, cellular organisms
1122237.3	Microbacterium gubbeenense DSM 15944	Microbacterium, Microbacteriaceae, Micrococcales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1122239.3	Microbacterium luticocti DSM 19459	Microbacterium, Microbacteriaceae, Micrococcales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1122249.3	Mycoplasma sturni DSM 22021	Mycoplasmopsis, Mycoplasmataceae, Mycoplasmatales, Mollicutes, Tenericutes, Terrabacteria group, Bacteria, cellular organisms
112248.3	Seinonella peptonophila strain DSM 44666	Seinonella, Thermoactinomycetaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1122602.4	Nesterenkonia alba DSM 19423	Nesterenkonia, Micrococcaceae, Micrococcales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1122603.18	Nevskia ramosa DSM 11499	Nevskia, Sinobacteraceae, Nevskiales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1122607.5	Nisaea denitrificans DSM 18348	Nisaea, Thalassobaculaceae, Rhodospirillales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1122613.3	Oceanicaulis alexandrii DSM 11625	Oceanicaulis, Maricaulaceae, Maricaulales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1122930.3	Papillibacter cinnamivorans DSM 12816 strain DSM 12816	Papillibacter, Oscillospiraceae, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1122951.3	Perlucidibaca piscinae DSM 21586	Perlucidibaca, Perlucidibacaceae, Pseudomonadales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1122963.3	Pleomorphomonas oryzae DSM 16300	Pleomorphomonas, Pleomorphomonadaceae, Hyphomicrobiales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1122967.3	Pontibacter roseus DSM 17521	Pontibacter, Hymenobacteraceae, Cytophagales, Cytophagia, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
1122999.3	Propionicicella superfundia DSM 22317	Propionicicella, Nocardioidaceae, Propionibacteriales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1123013.3	Pseudoclavibacter soli DSM 23366	Pseudoclavibacter, Microbacteriaceae, Micrococcales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1123023.3	Pseudonocardia acaciae DSM 45401	Pseudonocardia, Pseudonocardiaceae, Pseudonocardiales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1123029.11	Pseudoxanthobacter soli DSM 19599 MsE-30jul19-87	Pseudoxanthobacter, Pseudoxanthobacteraceae, Hyphomicrobiales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1123032.3	Psychrilyobacter atlanticus DSM 19335	Psychrilyobacter, Fusobacteriaceae, Fusobacteriales, Fusobacteriia, Fusobacteria, Bacteria, cellular organisms
1123059.3	Robiginitomaculum antarcticum DSM 21748	Robiginitomaculum, Robiginitomaculaceae, Maricaulales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1123070.3	Rubritalea marina DSM 17716	Rubritalea, Rubritaleaceae, Verrucomicrobiales, Verrucomicrobiae, Verrucomicrobia, PVC group, Bacteria, cellular organisms
1123073.3	Rudaea cellulosilytica DSM 22992	Rudaea, Rhodanobacteraceae, Xanthomonadales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1123227.4	Saccharibacter floricola DSM 15669	Saccharibacter, Acetobacteraceae, Rhodospirillales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1123229.3	Salinarimonas rosea DSM 21201	Salinarimonas, Salinarimonadaceae, Hyphomicrobiales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1123231.3	Salinicoccus alkaliphilus DSM 16010	Salinicoccus, Staphylococcaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1123240.4	Sandarakinorhabdus limnophila DSM 17366	Sandarakinorhabdus, Sphingosinicellaceae, Sphingomonadales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1123241.3	Saxeibacter lacteus DSM 19367	Nakamurella, Nakamurellaceae, Nakamurellales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1123242.3	Schlesneria paludicola DSM 18645	Schlesneria, Planctomycetaceae, Planctomycetales, Planctomycetia, Planctomycetes, PVC group, Bacteria, cellular organisms
1123244.5	Sciscionella marina DSM 45152	Sciscionella, Pseudonocardiaceae, Pseudonocardiales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1123248.3	Segetibacter koreensis DSM 18137	Segetibacter, Chitinophagaceae, Chitinophagales, Chitinophagia, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
1123251.3	Serinicoccus marinus DSM 15273	Serinicoccus, Ornithinimicrobiaceae, Micrococcales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1123253.3	Silanimonas lenta DSM 16282	Silanimonas, Xanthomonadaceae, Xanthomonadales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1123261.3	Solimonas soli DSM 21787	Solimonas, Sinobacteraceae, Nevskiales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1123267.3	Sphingomonas astaxanthinifaciens DSM 22298	Sphingomonas, Sphingomonadaceae, Sphingomonadales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1123268.4	Sphingomonas jaspsi DSM 18422	Sphingomonas, Sphingomonadaceae, Sphingomonadales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1123281.6	Sporanaerobacter acetigenes DSM 13106	Sporanaerobacter, Tissierellaceae, Tissierellales, Tissierellia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1123288.4	Sporomusa ovata DSM 2662	Sporomusa, Sporomusaceae, Selenomonadales, Negativicutes, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1123313.3	Streptococcus pleomorphus DSM 20574	Faecalicoccus, Erysipelotrichaceae, Erysipelotrichales, Erysipelotrichia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1123354.4	Tepidiphilus margaritifer DSM 15129	Tepidiphilus, Hydrogenophilaceae, Hydrogenophilales, Hydrogenophilalia, Proteobacteria, Bacteria, cellular organisms
1123355.3	Terasakiella pusilla DSM 6293	Terasakiella, Terasakiellaceae, Rhodospirillales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1123356.3	Terrimonas ferruginea DSM 30193	Terrimonas, Chitinophagaceae, Chitinophagales, Chitinophagia, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
1123364.3	Thalassobaculum salexigens DSM 19539	Thalassobaculum, Thalassobaculaceae, Rhodospirillales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1123368.4	Thermithiobacillus tepidarius DSM 3134	Thermithiobacillus, Thermithiobacillaceae, Acidithiobacillales, Acidithiobacillia, Proteobacteria, Bacteria, cellular organisms
1123380.4	Thermosipho atlanticus DSM 15807	Thermosipho, Fervidobacteriaceae, Thermotogales, Thermotogae, Thermotogae, Bacteria, cellular organisms
1123382.5	Thermosyntropha lipolytica DSM 11003	Thermosyntropha, Syntrophomonadaceae, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1123397.11	Thiohalospira halophila DSM 15071 strain HL3 strain HL 3	Thiohalospira, Ectothiorhodospiraceae, Chromatiales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1123399.3	Thiothrix disciformis DSM 14473	Thiolinea, Thiolinaceae, Thiotrichales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1123400.3	Thiothrix flexilis DSM 14609	Thiofilum, Thiofilaceae, Thiotrichales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1123401.3	Thiothrix lacustris DSM 21227	Thiothrix, Thiotrichaceae, Thiotrichales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1123402.3	Thorsellia anophelis DSM 18579	Thorsellia, Thorselliaceae, Enterobacterales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1123403.4	Tissierella creatinophila DSM 6911	Tissierella, Tissierellaceae, Tissierellales, Tissierellia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1123488.3	Varibaculum cambriense DSM 15806	Varibaculum, Actinomycetaceae, Actinomycetales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1123499.3	Vitreoscilla stercoraria DSM 513	Vitreoscilla, Neisseriaceae, Neisseriales, Betaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1123501.3	Wenxinia marina DSM 24838	Wenxinia, Roseobacteraceae, Rhodobacterales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1123507.4	Yaniella halotolerans DSM 15476	Yaniella, Micrococcaceae, Micrococcales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1123508.9	Zavarzinella formosa DSM 19928 TH-08apr19-96	Zavarzinella, Gemmataceae, Gemmatales, Planctomycetia, Planctomycetes, PVC group, Bacteria, cellular organisms
1123509.3	Zooshikella ganghwensis DSM 15267	Zooshikella, Zooshikellaceae, Oceanospirillales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1125411.11	Candidatus Thioglobus singularis PS1	Candidatus Pseudothioglobus, Gammaproteobacteria incertae sedis, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1125712.3	Olsenella profusa F0195	Olsenella, Atopobiaceae, Coriobacteriales, Coriobacteriia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1125778.3	Clostridiales bacterium OBRC5-5	Lachnoanaerobaculum, Lachnospiraceae, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1125966.3	Polycladomyces abyssicola strain JIR-001	Polycladomyces, Thermoactinomycetaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1127984.3	Candidatus Scalindua arabica strain SuakinDeep_MAG55_1	Candidatus Scalindua, Candidatus Scalinduaceae, Candidatus Brocadiales, Candidatus Brocadiia, Planctomycetes, PVC group, Bacteria, cellular organisms
1128398.3	Clostridium acidurici 9a	Gottschalkia, Gottschalkiaceae, Tissierellales, Tissierellia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1128421.3	bacterium JKG1	Bacteria
1128427.4	filamentous cyanobacterium ESFC-1	Oscillatoriales, Oscillatoriophycideae, Cyanobacteria, Cyanobacteria/Melainabacteria group, Terrabacteria group, Bacteria, cellular organisms
1129547.3	Sphingobium sufflavum HL-25	Sphingobium, Sphingomonadaceae, Sphingomonadales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1129897.3	Nitrolancetus hollandicus Lb	Nitrolancea, Sphaerobacteraceae, Sphaerobacterineae, Sphaerobacterales, Sphaerobacteridae, Thermomicrobia, Chloroflexi, Terrabacteria group, Bacteria, cellular organisms
1131266.4	Marine Group I thaumarchaeote SCGC AB-629-I23	Thaumarchaeota, TACK group, Archaea, cellular organisms
1131455.3	Mycoplasma canis UFG4	Mycoplasmopsis, Mycoplasmataceae, Mycoplasmatales, Mollicutes, Tenericutes, Terrabacteria group, Bacteria, cellular organisms
1131462.4	Dehalobacter sp. CF	Dehalobacter, Desulfitobacteriaceae, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1131553.6	Nitrosomonas cryotolerans ATCC 49181	Nitrosomonas, Nitrosomonadaceae, Nitrosomonadales, Betaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1134406.9	Ornatilinea apprima strain P3M-1	Ornatilinea, Anaerolineaceae, Anaerolineales, Anaerolineae, Chloroflexi, Terrabacteria group, Bacteria, cellular organisms
1140.7	Synechococcus elongatus PCC 7942	Synechococcus, Synechococcaceae, Synechococcales, Cyanobacteria, Cyanobacteria/Melainabacteria group, Terrabacteria group, Bacteria, cellular organisms
1142394.49	Phycisphaera mikurensis NBRC 102666 ME-08apr19-305	Phycisphaera, Phycisphaeraceae, Phycisphaerales, Phycisphaerae, Planctomycetes, PVC group, Bacteria, cellular organisms
1144618.3	Allonocardiopsis opalescens strain DSM 45601	Allonocardiopsis, Streptosporangiales incertae sedis, Streptosporangiales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1148.35	Synechocystis sp. PCC 6803	Synechocystis, Merismopediaceae, Synechococcales, Cyanobacteria, Cyanobacteria/Melainabacteria group, Terrabacteria group, Bacteria, cellular organisms
114880.3	Mycoplasma columbinasale strain NCTC10184	Mycoplasmopsis, Mycoplasmataceae, Mycoplasmatales, Mollicutes, Tenericutes, Terrabacteria group, Bacteria, cellular organisms
1150389.3	Flavobacteriaceae bacterium UJ101	Flavobacteriaceae, Flavobacteriales, Flavobacteriia, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
1150399.3	Leifsonia sp. 109	Leifsonia, Microbacteriaceae, Micrococcales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1150474.3	Mesoaciditoga lauensis cd-1655R = DSM 25116	Mesoaciditoga, Mesoaciditogaceae, Mesoaciditogales, Thermotogae, Thermotogae, Bacteria, cellular organisms
1156395.6	Dissulfuribacter thermophilus strain S69	Dissulfuribacter, Deltaproteobacteria incertae sedis, Deltaproteobacteria, delta/epsilon subdivisions, Proteobacteria, Bacteria, cellular organisms
115713.3	Chlamydophila pneumoniae CWL029	Chlamydia, Chlamydia/Chlamydophila group, Chlamydiaceae, Chlamydiales, Chlamydiia, Chlamydiae, PVC group, Bacteria, cellular organisms
1158146.3	Thioalkalivibrio sp. ALJT	Thioalkalivibrio, Ectothiorhodospiraceae, Chromatiales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1158291.3	Thiomonas sp. FB-6	Thiomonas, Burkholderiales genera incertae sedis, Burkholderiales, Betaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1159213.3	Peptostreptococcus canis strain DSM 27025	Peptostreptococcus, Peptostreptococcaceae, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
